Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),132/270,0.0004313537328082651,0.0054471063260889,0,0,1.5185174625801854,11.76635719673958,MTCH1;MTCH2;PDCD5;UBE2Z;CLU;CCAR2;CCAR1;PYCARD;LGALS2;LGALS1;FAM162A;ARL6IP5;TNFSF10;TGM2;BNIP3L;DAPK2;IGFBP3;RPS6;SCRIB;TLE5;SFRP1;BRMS1;BIN1;DDIT3;NUPR1;ATF6;SQSTM1;ATF4;SLC27A4;DIABLO;HTRA1;HTRA2;BCL10;OMA1;FOXO3;FOXO1;SAV1;STK3;SCIN;PMAIP1;RIPK1;FADD;ATG7;MCL1;SRPK2;JUN;CRADD;GADD45B;GADD45A;TNFRSF10B;GADD45G;BMP4;CDK5;JMY;RNPS1;MAP3K11;TOP2A;ITGB1;TNFAIP8;BTG1;DDX3X;FAF1;TRADD;HMGB1;CTSS;ING4;CASP9;FLCN;CASP8;AIFM1;AIFM2;CTSL;CASP6;C1QBP;CASP3;RACK1;CTSH;EMILIN1;DNM1L;CTSD;RBM5;BOK;PRMT2;TNFRSF12A;APAF1;UTP11;SPHK2;ANO6;DYNLL1;SIRT1;DUSP6;SIRT2;TGFBR1;RHOB;DNM2;LATS1;TRAF7;PTRH2;IRF5;ITGA6;ARHGEF7;EEF1E1;GRN;HTT;HSPD1;PTPA;TFPT;BCLAF1;MAPK8;RPS3;SAP18;BAK1;BID;SPDEF;BAD;BNIP3;GZMA;DAB2IP;HIP1R;CFLAR;SOD1;DNAJA1;RYBP;MYBBP1A;APC;ERCC3;STK17B;CARM1;CTNNB1;BAX;PDCD2;QRICH1
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),29/45,0.00043219392543341993,0.0054471063260889,0,0,2.867680835921325,22.214880084639034,GRB7;PIGR;DGKD;SHC1;SRC;TGFA;IQGAP1;CBL;PIK3C2A;SLC30A10;AREG;EFEMP1;ERBB2;NCK2;AKT1;PTK2B;PDPK1;ERBIN;GAB1;BRAF;PTPN11;PTK2;VIL1;PIK3CA;KIF16B;GRB2;SOS1;BCAR1;HBEGF
GO_Biological_Process_2023,COPII-coated Vesicle Cargo Loading (GO:0090110),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,RAB1A;SEC13;SEC23A;SEC24B;SEC24A;SAR1A;TBC1D20;MIA3;SEC24D;SEC23B;SEC24C;SEC31A
GO_Biological_Process_2023,Positive Regulation Of Exosomal Secretion (GO:1903543),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,SMPD3;SDCBP;PDCD6IP;TSG101;SDC4;HGS;VPS4B;VPS4A;CHMP2A;SDC1;SNF8;STAM
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Translation (GO:0070131),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,RPUSD4;COA3;TRUB2;NGRN;MRPS27;TRMT10C;FASTKD2;UQCC2;RMND1;RPUSD3;MPV17L2;RCC1L
GO_Biological_Process_2023,Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,CCT3;CCT6A;TNIP1;RUVBL2;RUVBL1;TCP1;NHP2;CCT8;CCT7;CCT5;NOP10;CCT4
GO_Biological_Process_2023,Protein Maturation By Iron-Sulfur Cluster Transfer (GO:0097428),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,ISCA2;ISCA1;GLRX3;GLRX5;BOLA3;CISD1;LTO1;MMS19;CIAO2A;CIAO2B;CISD3;CIAO1
GO_Biological_Process_2023,Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,TSG101;VPS37C;MVB12A;UBAP1;VPS37A;PTPN23;SNF8;STAM;VPS37B;STAM2;VPS36;VPS28
GO_Biological_Process_2023,Regulation Of Vesicle Size (GO:0097494),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,SNAPIN;BLOC1S1;BLOC1S2;KXD1;BORCS8;BORCS7;RAB5A;RAB22A;AP2M1;BORCS6;BORCS5;PICALM
GO_Biological_Process_2023,Respiratory Electron Transport Chain (GO:0022904),12/14,0.000433538877573882,0.0054471063260889,0,0,9.48302130406714,73.43205126066833,NDUFA5;ETFDH;ETFRF1;SLC25A51;UQCRFS1;ETFB;SDHA;SLC25A12;SDHB;PPARGC1A;SLC25A22;SLC25A13
GO_Biological_Process_2023,Negative Regulation Of Autophagy (GO:0010507),37/61,0.00043863343682592657,0.0054980252877206,0,0,2.440106865284974,18.86653170043905,USP36;MTMR9;PTPN22;FOXK1;GOLGA2;RPTOR;SNRNP70;MLST8;ZKSCAN3;TBC1D14;QSOX1;TRIM27;WASHC1;EIF4E;MCL1;CTSA;RUBCN;KDM4A;IL10RA;STAT3;KLHL22;SIRT2;MTOR;RRAGA;DAP;PINK1;PIK3CA;RRAGC;CPTP;RRAGD;SMCR8;TAB2;NUPR1;MET;EIF4G3;EIF4G2;EIF4G1
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),80/153,0.0004589694724952069,0.0057392936169602,0,0,1.737265377278867,13.35353698338781,OGFR;TFRC;JADE1;TNC;SNX12;HNRNPU;WFDC1;PARK7;TMEM97;MKI67;NUBP1;ING4;RPTOR;STK11;ALKBH4;TLK1;KAT7;CCNL2;HSP90AA1;CISH;SPHK1;WNT5A;TSC2;AXIN2;ARFGAP3;ATAD3A;HCFC1;RAB33B;RUFY1;LATS1;RAPGEF1;SGK3;ANKRA2;SGK1;SGK2;MCM2;RAB5B;URI1;CAMK2D;DCUN1D5;ROCK1;ROCK2;LTBP4;MLLT3;RNF2;RAP1B;RAP1A;NCLN;PACSIN2;AP2S1;APOE;PAK4;HSPA8;RAB4A;RAB4B;EGLN2;SEMA4D;SETD1A;DAB2IP;HIP1R;PTPN11;SSRP1;CDK11B;AGT;MTOR;CAMSAP3;MAD2L2;TJP1;ITCH;PINK1;SNX17;NEDD4;TAOK2;CHPT1;LAMTOR2;LAMTOR1;RAB17;EBAG9;BCAR1;PICALM
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)",20/28,0.0004684145775297196,0.0058297729377932,0,0,3.953405712808582,30.307428107213443,UPF2;UPF1;SMG1;RBM8A;NCBP1;NCBP2;EIF4A3;RC3H1;UPF3B;UPF3A;SMG7;MAGOHB;GSPT1;SMG5;PNRC1;SMG6;PNRC2;MAGOH;EIF3E;RNPS1
GO_Biological_Process_2023,Positive Regulation Of mRNA Processing (GO:0050685),20/28,0.0004684145775297196,0.0058297729377932,0,0,3.953405712808582,30.307428107213443,SF3B4;PRMT5;DAZAP1;NCBP1;NCBP2;CIRBP;PEX2;PRDX6;WDR77;RBM3;SNW1;THRAP3;TRA2B;CLNS1A;NCL;DHX36;TRA2A;LEO1;NUP98;RBMX
GO_Biological_Process_2023,Golgi Ribbon Formation (GO:0090161),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,GOLGA2;PRMT5;GOLPH3;MYO18A;TRIP11;GCC2;OPTN;TMED5
GO_Biological_Process_2023,Astral Microtubule Organization (GO:0030953),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,DLG1;NUMA1;LIMK2;TPPP;EZR;CLASP1;KPNB1;RAB11A
GO_Biological_Process_2023,Peroxisome Fission (GO:0016559),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,FIS1;SEC16B;PEX19;PEX11A;PEX11B;DNM1L;MFF;PEX11G
GO_Biological_Process_2023,Protein Hexamerization (GO:0034214),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,UGDH;SPAST;MAT2A;TWNK;LRRC8C;LRRC8D;YME1L1;LRRC8A
GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Catabolic Process (GO:0034034),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,NUDT7;NUDT8;SUCLA2;NUDT19;SUCLG2;FITM2;SUCLG1;MLYCD
GO_Biological_Process_2023,Ribonucleoside Bisphosphate Catabolic Process (GO:0034031),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,NUDT7;NUDT8;SUCLA2;NUDT19;SUCLG2;FITM2;SUCLG1;MLYCD
GO_Biological_Process_2023,succinyl-CoA Metabolic Process (GO:0006104),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,NUDT7;NUDT8;SUCLA2;NUDT19;OGDH;DLST;SUCLG2;SUCLG1
GO_Biological_Process_2023,tRNA Transcription (GO:0009304),8/8,0.0005109029433568354,0.006240821370588,0,0,97944.0,742349.9876796938,GTF3C2;GTF3C3;GTF3C4;GTF3C5;GTF3C6;POLR2F;POLR2L;ZFP36L1
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),202/434,0.0005274863948985878,0.0064285120228172,0,0,1.384229443848559,10.447315980328655,IFITM1;ZMYND8;ULK4;MYLK;CCAR1;AKT2;FAM110C;DAG1;KDR;AKT1;CPNE3;EPHB2;ARPIN;ACVR1;PRKCA;ACTN4;CLDN4;SFRP1;CLDN3;RUFY3;SPATA13;EPHA1;CBLL1;EPHA2;GRB7;MACF1;PDGFB;PDGFA;PDCD10;PDGFC;ARSB;CARMIL1;XBP1;INSR;RCC2;OSGIN1;PTK2;COL1A1;BST2;FERMT3;ACVRL1;CLIC4;CITED2;MIA3;PTPRJ;PTPRK;ING1;VSIR;CX3CL1;PPP3CA;TMSB4X;RACK1;CTSH;RAC1;HRAS;APPL1;ANXA1;SPHK1;DYNLL1;RHOC;RHOD;RHOA;RHOB;RAP2C;KIF2A;SGK3;SGK1;ENG;HBEGF;GRN;CCL11;SF3B3;NEDD9;AIF1;PAK1;RELN;MGAT5;LMNA;GCNT2;MGAT3;FLNA;MAP4K4;CCL24;CD74;YTHDF3;STAT3;MEAK7;ELP3;ELP5;PODN;VEGFA;TJP1;F2RL1;EPPK1;CSF1;PLXND1;TNC;ARID4A;ARID4B;CIB1;CXCL16;ACTG1;DOCK10;CDH5;CDH1;ARID2;TMSB10;WASHC1;PDGFRB;PDGFRA;SEMA6D;APLP2;F2R;TPM1;ADAM10;RNF41;SAP30;BRMS1;ADAM15;MYADM;ADAM9;DPEP1;ROR2;VCL;CSF1R;SEMA7A;CD151;MAZ;FOXO3;CORO1C;FAM83H;SDCBP;DDRGK1;PODXL;PLXNA2;SUDS3;UBE2I;HSPA5;ARHGEF39;CAV1;SMAD7;CAMSAP3;VIL1;IGSF10;CXCL12;STK24;PLXNB2;OGT;ITGB1;FLT1;LDB1;TRADD;PTEN;PIK3CD;SYNE2;FLCN;SIN3B;MDK;SIN3A;ITGAX;EMILIN1;MMP7;TGFBR1;CCNA2;TMIGD1;NUMB;PECAM1;ITGA6;SMIM22;HDAC2;ROCK1;HDAC1;ROCK2;SRC;SEMA3B;SEMA3F;THBS1;CDC42;PARD6B;MIEN1;RBBP4;SAP30L;GNA12;PTK2B;FYN;RBBP7;RFFL;SASH1;RNF20;SPAG9;SEMA4A;SEMA4D;SEMA4B;LAMB1;SEMA4G;SOD2;SORL1;MYO1C;APC;SPRY2;TRIM32;BCAR1
GO_Biological_Process_2023,P-body Assembly (GO:0033962),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,DDX6;DYNC1H1;EIF4ENIF1;RC3H1;LIMD1;LSM14A;LSM4;LSM3;PATL1;EDC3
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,ACOT8;AMACR;ACOX2;SCP2;ACOX1;EHHADH;ACOX3;CROT;DECR2;CRAT
GO_Biological_Process_2023,Lysosomal Membrane Organization (GO:0097212),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,LAPTM4B;CHMP1B;CHMP1A;CHMP2B;CHMP2A;CHMP4C;CHMP3;CHMP6;CHMP7;CHMP5
GO_Biological_Process_2023,Regulation Of RNA Export From Nucleus (GO:0046831),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,KHDRBS1;SETD2;CPSF6;DHX9;NCBP2;NSUN2;TPR;NUP153;NRDE2;IWS1
GO_Biological_Process_2023,Regulation Of Alcohol Biosynthetic Process (GO:1902930),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,SEC14L2;MBTPS1;H6PD;AQP8;DGKQ;LPCAT3;ERLIN1;ERLIN2;CLCN2;MBTPS2
GO_Biological_Process_2023,Regulation Of mRNA 3'-End Processing (GO:0031440),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,CDK9;NCBP1;NCBP2;ZC3H3;DHX36;LEO1;PAPOLA;PEX2;CDC73;ZFP36L1
GO_Biological_Process_2023,Sphingoid Metabolic Process (GO:0046519),10/11,0.0005468151789865095,0.0065580538625268,0,0,15.80224603072157,118.69698599701498,SPHK2;SPHK1;NAAA;DEGS2;KDSR;PLPP3;PLPP2;SGPP2;PLPP1;SGPP1
GO_Biological_Process_2023,Histone H2A Acetylation (GO:0043968),16/21,0.0005539623838666851,0.006613709275259,0,0,5.058984627309133,37.93436000519044,NAA40;TRRAP;ACTL6A;MSL3;YEATS4;MBTD1;MORF4L1;MRGBP;VPS72;MORF4L2;RUVBL2;RUVBL1;EP400;EPC1;BRD8;DMAP1
GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),16/21,0.0005539623838666851,0.006613709275259,0,0,5.058984627309133,37.93436000519044,ALAS1;ABCB6;FECH;COX15;UROS;CPOX;ALAD;SLC25A38;PGRMC1;SUCLA2;UROD;HMBS;FLVCR1;TSPO;COX10;NFE2L1
GO_Biological_Process_2023,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),22/32,0.000571806756496557,0.0068113414312242,0,0,3.479327731092437,25.979129290998745,ARRDC4;DCUN1D5;DTX3L;FEM1A;FBXW7;FEM1B;ARRDC3;PLK1;DCUN1D1;AXIN1;PARK7;BMI1;UBE2L3;SMAD7;CDC20;PINK1;UBE2N;PIN1;TRIB3;BUB3;RPS2;MAD2L1
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),42/72,0.0005981181783831785,0.0071087153768649,0,0,2.2162281270252757,16.448229492434283,RPL5;PRKAA1;SF3B3;HFE;RPL11;SNX12;ZDHHC7;HMGCR;ATRAID;CST3;SNX3;FLCN;FLNA;RILP;RPL17;CDK5RAP3;GIT1;NQO1;TRIM40;CSNK2A1;RPS7;CSNK2A2;SGTA;APOA2;DAB2IP;APOC3;SIRT2;AZIN1;CIDEC;PML;BSCL2;PHF20L1;MAD2L2;PDCL3;NCOR1;PIN1;MDM4;NUPR1;PPARA;FBP1;MAD2L1;TAF1
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),75/143,0.0006042668262289248,0.0071656540269888,0,0,1.7480224972050784,12.955459460055268,DDR1;GSK3A;FLT1;HSP90AB1;NVL;BMI1;UBE2L3;KDR;TSPO;EPHB4;MAP3K4;ARRDC4;PDGFRB;PDGFRA;CCT2;HSP90AA1;FBXW7;RFC2;ARRDC3;APOA2;AXIN1;APOA1;APOA4;TCP1;MAPKAPK5;TRIB3;ROR2;EPHA1;MET;EPHA2;CSF1R;VAC14;PARM1;PCNA;DCUN1D5;TNKS;PNKP;DCUN1D1;PARN;AURKB;HMBOX1;ERBB3;ERBB2;MAPK1;APOE;RPS2;MAP2K7;CCT4;MAPK3;CD74;UBE2I;RYK;INSR;PTGES3;TIE1;NEK7;PLK1;GINS4;KLF4;MERTK;SORL1;AGT;PINK1;TNIP1;AXL;HNRNPA2B1;HNRNPD;UBE2N;PIN1;CTNNB1;SERINC1;FGFR3;CD200;FGFR2;SERINC5
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),23/34,0.0006137062402125144,0.0072450287015692,0,0,3.30695629687096,24.45822952662765,ATG3;FIS1;BAD;BNIP3;MFF;SOD2;CLU;CCAR2;BBC3;HSPD1;TIMM50;GGCT;THEM4;BAX;SFN;VPS35;NDUFS1;BAK1;BID;DNM1L;BOK;MCL1;BCL2L1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943),23/34,0.0006137062402125144,0.0072450287015692,0,0,3.30695629687096,24.45822952662765,IPPK;SMARCB1;PIH1D1;EIF2AK3;SMARCA5;DDX21;DEK;SIRT7;BAZ1B;PWP1;WDR43;MTOR;PHF8;SMARCA4;MYBBP1A;CARM1;NCL;ERBB2;UBTF;NOL11;LYAR;SF3B1;ATF4
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),50/89,0.0006426697260528695,0.0075700181794218,0,0,2.0301224660897685,14.921155721381783,C2CD5;GSK3A;SYAP1;IRS2;AKT2;AKT1;ENPP1;RAB8A;PRKCI;PARP1;PDPK1;PRKCD;SLC39A14;KAT2B;PKM;RAB31;SELENOS;PPARG;TRIB3;RHOQ;VAMP2;HDAC5;INSIG2;SRC;INSIG1;PIK3R2;PIK3R1;SLC30A10;FOXO1;RELA;ZFP36L1;INPP5K;PCK1;PCK2;XBP1;GOT1;PKLR;CAV1;INSR;DENND4C;MYO5A;NFKB1;USF1;RAB10;RPS6KB1;CAPN10;CPEB2;LPIN2;SLC25A33;LPIN3
GO_Biological_Process_2023,DNA Repair-Dependent Chromatin Remodeling (GO:0140861),13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,DTX3L;KDM1A;PARP2;PHF1;USP3;RNF8;SIRT7;BABAM1;HPF1;UBR5;TRIP12;HDGFL2;ASF1A
GO_Biological_Process_2023,"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,DDX17;RBM17;DDX5;NCBP1;DHX9;NCBP2;SRSF1;PQBP1;HNRNPM;SFPQ;SCNM1;PUF60;SRSF6
GO_Biological_Process_2023,Late Endosome To Lysosome Transport (GO:1902774),13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,VPS4B;VPS4A;CHMP1B;CHMP1A;CHMP2B;VPS41;CHMP2A;CHMP4C;CHMP3;CHMP6;CHMP7;VPS39;CHMP5
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,COX8A;COX7B;COX15;NDUFA4;COX4I1;COX7A2;COX5B;COX6A1;COX6C;COX5A;COX7C;COX6B1;CYCS
GO_Biological_Process_2023,Nuclear Migration (GO:0007097),13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,DYNC1H1;DCTN1;FBXW11;MBD1;DOCK7;HOOK3;LMNB2;SYNE2;LMNB1;SLC9A3R1;CLMN;LMNA;PAFAH1B1
GO_Biological_Process_2023,Reticulophagy (GO:0061709),13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,RETREG3;TEX264;UBA5;UFL1;UFM1;DDRGK1;RB1CC1;UFC1;ULK3;ULK1;SNX7;RETREG1;ATG2B
GO_Biological_Process_2023,Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),13/16,0.0006595410224282442,0.0076492263194589,0,0,6.849173553719008,50.163116875373824,UBL4A;MMGT1;SGTA;EMC10;EMC1;EMC2;EMC3;EMC4;EMC6;EMC7;EMC8;EMC9;GET4
GO_Biological_Process_2023,Negative Regulation Of Cell Death (GO:0060548),38/64,0.0006682400983914549,0.0077161991230015,0,0,2.3132031849482297,16.911511623224847,BECN1;CSF1;VPS4B;VPS4A;HTRA2;TXNDC12;GATA4;PARK7;PEPD;TM7SF3;DPP8;DPP9;CHMP1B;CHMP1A;NUP62;AKT1;TMEM109;VPS35;FYN;IKBKG;CHGA;BNIP3L;WFS1;BNIP3;SORL1;PINK1;PSMC5;CDK5;XPNPEP1;CHMP2B;CHMP4C;CHMP2A;CHMP3;CHMP6;CHMP7;CD200;CHMP5;EIF4G1
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),38/64,0.0006682400983914549,0.0077161991230015,0,0,2.3132031849482297,16.911511623224847,RNF31;SCOC;PRKAA2;RALB;GNAI3;HTT;AMBRA1;WDR45;SNX4;SPTLC1;TBK1;LARP1;SPTLC2;BAG3;SESN1;KDR;TOM1;IKBKG;PIP4K2C;SNX7;MAP3K7;SH3GLB1;BNIP3L;BNIP3;VPS13D;TSC2;SIRT1;DCN;PINK1;SNX18;WAC;RAB3GAP2;SMCR8;SLC25A5;SLC25A4;OPTN;PAFAH1B2;RAB3GAP1
GO_Biological_Process_2023,"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",17/23,0.0006714745470609694,0.0077366183075125,0,0,4.47952196382429,32.727541775224886,DHX9;HNRNPU;RC3H1;YBX1;TOB1;ZFP36L2;ZFP36L1;SYNCRIP;ZFP36;CNOT7;CNOT1;CSDE1;DHX36;HNRNPD;PABPC1;PAIP1;TNRC6B
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),48/85,0.0006993184159017878,0.0080055135483894,0,0,2.0540680776768467,14.92363522651988,YAP1;GSK3B;PRKAA1;HSP90AB1;PRKAA2;NUMA1;TFRC;CEP120;TESK1;NEDD9;PARK7;RTN4;TM9SF4;PPP3CB;DDRGK1;NUP62;ORMDL3;TRAPPC12;AKT1;CEP250;KAT7;FYN;ENTR1;STX3;CDK5RAP3;JAK1;TCF7L2;CREBBP;DTX3L;LIMK2;WNT5A;PLK1;EIF2AK3;MEAK7;VRK1;PDZK1;PARP9;GNL3;CDK9;PTP4A3;TYROBP;GNL3L;APC;PECAM1;CDK1;RANGRF;GPD1L;LAMTOR5
GO_Biological_Process_2023,Negative Regulation Of Protein Localization (GO:1903828),26/40,0.0007008806631335884,0.0080055135483894,0,0,2.9376536023800286,21.336686103318268,ILRUN;GSK3B;LEPROT;VCP;ROCK2;GDI2;NEDD4L;OTUD7B;RNF4;FLCN;SIN3A;CTNNA1;ANKRD13A;BTF3;PIAS4;TRIM40;COMMD1;YWHAZ;LZTFL1;MTOR;CDK9;LATS1;NSFL1C;GOPC;TAX1BP3;PICALM
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),26/40,0.0007008806631335884,0.0080055135483894,0,0,2.9376536023800286,21.336686103318268,SPPL2B;SPPL2A;SPATA2;AGPAT2;PYCARD;CASP8;TBK1;IRAK1;IRAK2;IKBKE;CD74;SYK;SPHK1;MIB2;PTPN11;HIPK1;CYLD;PTPRC;AXL;CDC37;MAPKAPK2;OTULIN;PTPN6;ULK1;GAS6;PTPN2
GO_Biological_Process_2023,Water-Soluble Vitamin Metabolic Process (GO:0006767),26/40,0.0007008806631335884,0.0080055135483894,0,0,2.9376536023800286,21.336686103318268,ABCD4;SLC23A2;PANK2;SLC46A1;SHMT2;SHMT1;FLAD1;RFK;SLC19A3;ABCD1;SLC19A1;SLC19A2;CUBN;MMAA;GSTO1;SLC52A2;MCCC1;SLC52A3;MTHFS;DHFR;BTD;VNN1;MTHFD2;SLC25A19;MTHFD2L;MMADHC
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),33/54,0.0007308627639509187,0.0083299412642958,0,0,2.486535473847747,17.955980954372045,RPL5;RPL10;NVL;PAK1IP1;NIP7;RPLP0;RPL11;PPAN;MALSU1;RPF2;RPL6;RPL7;MRPL20;PES1;RPL14;BRIX1;NPM1;NOP16;GTF3A;WDR74;LTO1;RPL35A;RPL23A;TRAF7;EBNA1BP2;NSA2;EIF6;NEDD4;CINP;MRTO4;RPL26;NOP53;RSL24D1
GO_Biological_Process_2023,Cell Cycle G1/S Phase Transition (GO:0044843),32/52,0.0007373219646147727,0.0083854482915348,0,0,2.531624595469256,18.25930670601664,KHDRBS1;CDKN1A;USP37;CDKN1B;CUL5;CUL3;CUL2;CUL1;GSPT1;PHF8;PPP6C;CCND3;CCND1;EIF4EBP1;RCC1;E2F3;EIF4E;PLK3;PLK2;CDC25A;CCNA2;LATS1;CUL4A;CDC34;DBF4;CDK6;RPS6KB1;CDK4;CDK2;CACUL1;MAP3K11;CUL4B
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),71/135,0.0007525846489462255,0.0085406219193316,0,0,1.7578816191777258,12.642679467495354,DAZAP2;DDX3X;FMR1;AUP1;LIMD1;ZFYVE1;EDC3;GOLGA2;EIF4ENIF1;OGFOD1;NUP62;RCC1;UBAP2L;RBM14;DBNL;TMOD3;CIRBP;RC3H1;HAUS3;CSNK1D;PATL1;ATXN2L;BSCL2;NCOR1;BIN2;CSDE1;MAPRE3;CEP63;MAPRE1;MYL9;MAPRE2;SFI1;SMIM22;CDS1;DDX6;GRB7;HDAC3;TNKS;FLII;FITM2;CENPA;FXR1;ATXN2;RNF213;G3BP1;G3BP2;RPS3;E2F4;FARP2;DYNC1H1;TIA1;NPM1;YTHDF1;CENPW;YTHDF2;YTHDF3;NEK6;NEK7;PRRC2C;INO80;EIF2S1;LSM4;LSM3;MRPL22;SQLE;CAPRIN1;TUBGCP3;ASB2;LSM14A;CDS2;RPS23
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),60/111,0.0007635949404153262,0.0086469753231151,0,0,1.863522075063623,13.375379550297458,CDKN1C;HSP90AB1;CITED2;TGFB1I1;ARID4A;ARID4B;ING1;FLCN;SPRED2;STK11;SIN3A;EP300;PMEPA1;EMILIN1;RNF111;MEN1;ITGA3;PDPK1;LEMD3;SIRT1;DKK3;SAP30;LATS1;PPM1A;ZEB2;BRMS1;STRAP;PPARG;PPARA;ENG;HDAC2;SF3B3;HDAC1;LTBP4;MTMR4;THBS1;SDCBP;RBBP4;SAP30L;SNX25;PRDM16;SUDS3;RBBP7;ZBTB7A;SNX6;SMAD2;CREBBP;SMAD4;CDKN2B;CAV1;SMAD6;SMAD7;FKBP1A;SKI;SNW1;GIPC1;PIN1;SPRY2;STUB1;OGT
GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),18/25,0.0007794870253863079,0.0087518149637522,0,0,4.0656415557565575,29.097286435058628,MVK;HMGCS1;INSIG2;INSIG1;MSMO1;DHCR24;HMGCR;HSD17B7;TM7SF2;PLPP6;NSDHL;NPC1L1;GLB1;SC5D;MVD;DHCR7;LBR;FDFT1
GO_Biological_Process_2023,fatty-acyl-CoA Biosynthetic Process (GO:0046949),18/25,0.0007794870253863079,0.0087518149637522,0,0,4.0656415557565575,29.097286435058628,SLC25A1;GCDH;ELOVL1;HACD1;ACSL1;TECR;ACSL6;ACSL5;ELOVL6;HSD17B12;ACSL3;ELOVL7;HACD2;ACSF3;ACAT1;PPT1;PPT2;SLC27A2
