Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,analysis
GO_Biological_Process_2023,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),11/28,0.0001964379861729384,0.005583039368022,0,0,4.833458065159906,41.25435615412271,SRC;SLC31A1;PDCD6;MAPKAPK2;KDR;HSPB1;CLEC14A;PRKD2;PAK2;BCAR1;VEGFA,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Lipid Droplet (GO:0005811),20/82,0.0011696888973984,0.0056301025594778,0,0,2.412694489075653,16.288142633916216,BCAP31;DGAT2;RAB5C;ANXA2;RSAD2;CIDEB;ACSL3;ABHD5;HSD17B11;ZFYVE1;CIDEC;CTDNEP1;RAP1B;EHD1;LIPE;CYB5R3;RNF213;FABP4;PLIN3;PNPLA2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Neuron Projection Organization (GO:0106027),8/16,0.00020422019273987464,0.0057679440686968,0,0,7.464210080474375,63.41825596087394,APP;GSK3B;ARF1;DCTN1;INSR;PSEN1;LGMN;PLS1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),18/62,0.0002120299959184627,0.0059513264071772,0,0,3.060264490932292,25.886112648895704,BCAP31;BECN1;FIS1;PLEKHF1;TNFRSF12A;CTSS;DEDD2;SLC9A3R1;CTSL;LCK;HYAL2;DDIT3;PMAIP1;RIPK1;LTBR;PAK2;BOK;GSDME,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),27/112,0.0002188349989909964,0.0060299717100019,0,0,2.379775958205656,20.05483020515353,RB1;CSF1R;CDKN1A;TSG101;DDX3X;CCNI;CAB39;SRC;SYAP1;CIB1;ACTB;PPP2CA;SERTAD1;PDCD10;CNPPD1;MAP2K1;MAP2K2;GADD45A;SNF8;RHOA;CCNE2;HGS;CCNG2;TRIB3;CALM3;TRIB1;CALM1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Multivesicular Body Sorting Pathway (GO:0071985),10/24,0.000216503632972374,0.0060299717100019,0,0,5.334282080784837,45.0101560001972,LAPTM4B;VPS4B;CHMP1B;CHMP2B;CHMP4C;CHMP3;RAB27B;SNF8;RILP;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),27/112,0.0002188349989909964,0.0060299717100019,0,0,2.379775958205656,20.05483020515353,RB1;ILRUN;PTGER4;MAPKBP1;METRNL;ZDHHC18;PCBP2;ENPP3;APOE;TNFAIP8L2;ATG5;PRKCD;STAT3;TRAFD1;APOA1;NR1D1;KLF4;YWHAZ;ATG12;TNFRSF1A;MFHAS1;ITCH;MYO1C;ELF4;LPCAT3;PPARG;SMPDL3B,Conserved Top Villous SI markers
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),15/47,0.00022361231915053587,0.0060469220915062,0,0,3.504473768054376,29.457193222735167,BCAR3;GRB7;GSK3B;GSK3A;INSR;GAB1;IGF2;IRS2;PIK3R2;PIK3C2A;SLC39A14;FOXO1;GRB2;PDK2;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),16/52,0.00022480259158509663,0.0060469220915062,0,0,3.323416914577136,27.917658932754996,GRN;YTHDF2;STAT2;TRAFD1;ISG15;SAMHD1;YWHAZ;USP18;ATG12;ZDHHC18;MYO1C;OAS3;PCBP2;FAM3A;SERPING1;ATG5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Receptor Metabolic Process (GO:0043112),9/20,0.00022286161360526052,0.0060469220915062,0,0,6.108628659476117,51.36721127863093,SH3GLB1;BECN1;SNX25;MVB12A;LMTK2;PLEKHA3;PHETA1;RAB11B;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),9/20,0.00022286161360526052,0.0060469220915062,0,0,6.108628659476117,51.36721127863093,PPP1R15A;GSK3B;LGALS3;PPP1R11;ROCK1;ROCK2;MGAT5;CRY2;PPP1R14D,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),29/124,0.00022855820829894243,0.0061115653449876,0,0,2.287647323436797,19.178993792961023,PTGER4;APP;GRN;TRADD;IFI35;NLRC4;PLA2G7;NPAS2;CX3CL1;LGALS1;CAMK2N1;HYAL2;CCL5;RIPK1;GSDMD;IL15;RIOK3;WNT5A;NKG7;EREG;IL17RA;TNFRSF1A;NFKBIA;PLSCR1;MYO1C;TNIP1;CD47;OPTN;TRIM56,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Platelet Dense Granule (GO:0042827),8/20,0.0012915815298369,0.0061350122667253,0,0,4.975010588733587,33.09321233659085,LGALS3BP;CD63;ECM1;LAMP2;SELENOP;CTSW;RAB27B;FAM3C,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),42/204,0.00023184979962503173,0.0061631132029736,0,0,1.9462827675118175,16.28925949922647,RET;BCAR3;CSF1R;ROCK1;ROCK2;WWC1;PDGFA;PIK3R2;PTPRJ;DUSP16;CX3CL1;EGFR;RRAS;TRIM5;DAG1;KDR;PAK2;MAPK3;LYN;DUSP5;CD74;MAP2K1;MAP2K2;DUSP1;INSR;F2R;IGF2;EIF2AK2;YWHAZ;DUSP6;SOD1;CEACAM1;BMP2;TAOK3;DOK4;NBR1;GRB2;LAMTOR1;ARHGEF5;TMEM106A;EPHA2;GSDME,Conserved Top Villous SI markers
GO_Biological_Process_2023,Skin Development (GO:0043588),19/68,0.00024817043231496625,0.0065583753428732,0,0,2.901068171949631,24.08291229728045,DSP;ERRFI1;CLIC4;ST14;ITGB4;ITGA3;WNT5A;GATA6;PDGFA;EREG;BCR;PPP3CA;UGCG;COL3A1;DACT2;ITGA6;SPRR2B;SPRR1A;EPHA2,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Azurophil Granule Lumen (GO:0035578),21/89,0.0014035931502859,0.0065804821721196,0,0,2.309994738951799,15.173708166646035,CTSA;ACTR2;GRN;ANXA2;IST1;HEXB;FUCA1;GDI2;PRKCD;FUCA2;GNS;GALNS;SDCBP;TUBB2A;CYB5R3;NAPRT;TOLLIP;MAN2B1;SLC18A1;CTSC;FRK,Conserved Top Villous SI markers
GO_Biological_Process_2023,Vesicle Fusion (GO:0006906),21/79,0.00025707115328134827,0.0067540961725489,0,0,2.709811725312812,22.399730924259742,STX12;GOSR2;YIPF4;GOSR1;YIPF5;SYT7;VAMP8;VAMP7;CHMP1B;CHMP1A;CHMP2B;VPS41;TOM1;CHMP4C;PLEKHM1;CHMP3;SEC22B;RAB8A;CHMP5;VAMP3;BET1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),52/270,0.0002644821630725692,0.0069086410111268,0,0,1.7926455041120082,14.76734174058928,ITGB1;BTG1;DDX3X;FAF1;TRADD;CTSS;ING4;LGALS1;CASP8;CTSL;CTSD;PHLDA1;BOK;BNIP3L;TNFRSF12A;APAF1;ANO6;NRG1;DUSP6;SIRT2;RHOB;TLE5;DNM2;LATS2;DDIT3;ITGA6;ARHGEF7;SQSTM1;SLC27A4;GRN;HTRA1;NLRC4;FOXO3;FOXO1;MAPK8;UBD;PMAIP1;RIPK1;BAK1;MCL1;JUN;GADD45A;GZMA;SOD1;DNAJA1;BMP2;RYBP;BCL6;ERCC3;STK17B;CTNNB1;MAP3K11,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Multivesicular Body (GO:0005771),14/50,0.0015336284469135,0.0070979470427663,0,0,2.90552016985138,18.828115926686745,CD63;TSG101;RAB27B;RAB11A;LAPTM4B;CTSL;CHMP1B;CHMP1A;CHMP2B;CHMP4C;CHMP3;APOE;MBL2;CHMP5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Selective Autophagy (GO:0061912),17/58,0.00027779737945228414,0.0072147491824417,0,0,3.1009415961506552,25.39242791052363,BECN1;RETREG3;TEX264;ATG13;MAP1LC3B;PINK1;RNF213;RB1CC1;ATG2A;ULK2;CALR;LGALS8;SNX7;SQSTM1;RETREG1;ATG4D;ATG5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),11/29,0.00028279685801202144,0.0072611306895245,0,0,4.564673452078032,37.296950465221165,BMP2;ROCK1;SRC;CNEP1R1;PRKCD;MTMR9;PPP2R5A;CALM3;NSMF;CALM1;SPPL3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),11/29,0.00028279685801202144,0.0072611306895245,0,0,4.564673452078032,37.296950465221165,BATF2;CREB3;JUN;MAF;MAFB;DDIT3;CEBPG;EIF2AK3;EIF2AK2;FOS;JUNB,Conserved Top Villous SI markers
GO_Biological_Process_2023,Interleukin-6-Mediated Signaling Pathway (GO:0070102),7/13,0.00029033328384745204,0.0073708770208237,0,0,8.705546147332768,70.9021555417551,YAP1;SMAD4;SPI1;SRC;STAT3;JAK2;JAK1,Conserved Top Villous SI markers
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",15/48,0.0002899784532862971,0.0073708770208237,0,0,3.3980844983393834,27.67979027555548,ARF4;COPB2;COPA;KDELR1;COPZ1;TAPBP;RAB43;GOLPH3;TMEM115;KIF1C;KDELR2;RAB6A;SEC22B;ATP9A;ARF5,Conserved Top Villous SI markers
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),30/132,0.0003059823437124638,0.0077247721298135,0,0,2.2041847949098408,17.836226237447868,YAP1;TAGLN;GATA6;KRT23;ZDHHC7;KRT20;LGALS3;BASP1;KDR;PGK1;ANXA7;PCK1;CTSB;KDM6B;FZD7;ANXA4;KRT12;TDRD7;EDF1;OVOL1;VEGFA;VIL1;RAB10;SULT1B1;MAF;TOLLIP;CDHR2;TAGLN2;TPP1;PPARG,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Defense Response (GO:0031347),24/97,0.00031640602196450496,0.0079435489625422,0,0,2.4616175482664957,19.836906339449012,SEMA7A;GRN;AREL1;LRRC19;APLP2;ELMOD2;WNT5A;TNC;GATA6;XIAP;NR1D2;SAMHD1;USP18;BST1;SBNO2;CASP8;BCL6;TMSB4X;IRF1;XCL1;APOE;GGT1;JAK2;BIRC3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Lysosomal Lumen pH (GO:0035751),10/25,0.00032271097954863684,0.0080128072339576,0,0,4.978380669775328,40.01997471225015,ATP6V1A;GRN;ATP6V0B;RNASEK;ATP6V1H;ATP6V1D;ATP6V0C;CLN5;TMEM165;ATP6V0A1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),10/25,0.00032271097954863684,0.0080128072339576,0,0,4.978380669775328,40.01997471225015,PSENEN;GRN;NDUFA13;NCSTN;CLDN4;PINK1;APH1B;CTSL;PSME2;CTSS,Conserved Top Villous SI markers
GO_Biological_Process_2023,Triglyceride Biosynthetic Process (GO:0019432),8/17,0.000345749199307391,0.0085379269490169,0,0,6.63447691656078,52.87543358419585,DGAT2;LPGAT1;DGAT1;MOGAT2;GPAT3;PCK1;LPIN2;LPIN3,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Proton-Transporting V-type ATPase Complex (GO:0033176),8/21,0.0018715418719381,0.0085522356426541,0,0,4.592056820773466,28.842675173668898,ATP6V1A;ATP6V0B;ATP6V1G1;RNASEK;ATP6V1H;ATP6V0C;ATP6V1D;ATP6V0A1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Plasma Membrane Repair (GO:0001778),9/21,0.00034914951976405497,0.0085750363033356,0,0,5.599258474576272,44.57015515303728,VPS4B;CHMP1B;CHMP1A;CHMP2B;CHMP4C;CHMP3;MYH9;SYT7;CHMP5,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Amphisome Membrane (GO:1904930),5/9,0.0019369785363312,0.008632706810069,0,0,9.3205372250423,58.22190993557153,CHMP1B;CHMP2B;CHMP4C;CHMP3;CHMP5,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Autolysosome (GO:0044754),5/9,0.0019369785363312,0.008632706810069,0,0,9.3205372250423,58.22190993557153,MAP1LC3A;LAMP2;NCOA4;PLEKHM1;SQSTM1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),13/39,0.00035936720754740816,0.0087310774779932,0,0,3.7362054329371817,29.632464863549647,LPGAT1;NR1H2;CREBL2;APOA4;SIRT2;CTDNEP1;KAT2B;APOC2;CNEP1R1;CHP1;APOE;PCK1;MFSD2A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),13/39,0.00035936720754740816,0.0087310774779932,0,0,3.7362054329371817,29.632464863549647,BCAP31;BECN1;FIS1;PLEKHF1;SOD1;SLC9A3R1;VNN1;UBB;LCK;DDIT3;PMAIP1;BOK;GSDME,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),16/54,0.00036345521601560985,0.0087831771185804,0,0,3.148142349072852,24.93282925782612,CSF1R;AKIRIN1;EDN3;NEDD9;ANO6;PLA2G7;THBS1;VEGFA;CREB3;CXCL10;CCL5;XCL1;F2RL1;CALR;MAPK3;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Lipid Transport (GO:0032368),6/10,0.000376817818218177,0.0089623143185681,0,0,11.189377909437155,88.21424386192685,LRP1;SAR1B;NR1H2;SURF4;ITGAV;ENPP7,Conserved Top Villous SI markers
GO_Biological_Process_2023,Establishment Of Endothelial Intestinal Barrier (GO:0090557),6/10,0.000376817818218177,0.0089623143185681,0,0,11.189377909437155,88.21424386192685,RAP2C;RAB1A;RAP2B;RAPGEF2;F11R;TJP2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394),6/10,0.000376817818218177,0.0089623143185681,0,0,11.189377909437155,88.21424386192685,LRP1;SNX25;PMEPA1;PPARG;SMAD6;SMAD7,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Early Endosome Membrane (GO:0031901),25/116,0.0020615095660966,0.0090756701629376,0,0,2.055751415819675,12.713417946493845,PI4K2B;CD274;RAB5B;RAB5C;MTMR4;SLC30A10;LITAF;EGFR;SNX3;RAB21;PMEPA1;B2M;UBXN6;ATP9A;BOK;OSBPL6;TMEM30A;SLC31A1;CMTM6;SLC39A14;SNX20;TPCN1;EHD1;RAB31;RAB5A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),25/104,0.00038548976887273727,0.0091205668352664,0,0,2.3696375340216878,18.62771095175796,PTGER4;APP;GRN;TRADD;IFI35;NLRC4;PLA2G7;CX3CL1;LGALS1;CREB3L3;CAMK2N1;HYAL2;RIPK1;GSDMD;IL15;WNT5A;NKG7;IL17RA;TNFRSF1A;NFKBIA;VAMP8;VAMP7;MYO1C;TNIP1;CD47,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089),5/7,0.0003965682290129973,0.0092375867366481,0,0,18.64318950930626,146.02581048258526,MYO1C;KDR;HSPB1;PRKD2;VEGFA,Conserved Top Villous SI markers
GO_Biological_Process_2023,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),5/7,0.0003965682290129973,0.0092375867366481,0,0,18.64318950930626,146.02581048258526,NFKBIA;FAF1;TMSB4X;G3BP2;NFKBIB,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Lymphocyte Apoptotic Process (GO:0070228),5/7,0.0003965682290129973,0.0092375867366481,0,0,18.64318950930626,146.02581048258526,LYN;CD274;LGALS3;CD3G;PRKD2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),11/30,0.0003990449763078207,0.009247611527872,0,0,4.324181956162671,33.842935169395545,APP;SDCBP;ROCK1;SRC;CCL5;FZD7;ITGA6;PSEN1;THBS1;EGFR;EREG,Conserved Top Villous SI markers
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),38/184,0.00042058563412923145,0.0096970738807652,0,0,1.9523339386353085,15.177175497251657,PFKFB4;PANK3;PFKFB3;MAPKAP1;GDE1;NUDT5;LIMD1;AGPAT1;CLN8;DUSP16;AGPAT2;HK1;GK5;PPP3CA;PGK1;TNFAIP8L3;ENPP3;IP6K1;PAK2;NADK;MAPK3;SLC17A4;DUSP5;PLA2G2D;GPX4;EPHX2;IPMK;STAT3;ACYP2;PTPRD;MINPP1;PPM1A;TOLLIP;TAOK1;PI4KA;ALPI;ALDOB;PLPP1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),21/82,0.0004458231837065466,0.0101239948098989,0,0,2.576102438070768,19.876145402218317,CDKN1C;LYN;APP;CDKN1A;ROCK1;FZD7;STAT2;HSPB1;PSEN1;THBS1;SIRT2;EGFR;EREG;CORO1C;PPP2CA;SDCBP;SRPX2;CCL5;PLXNB2;ITGA6;FNIP1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),21/82,0.0004458231837065466,0.0101239948098989,0,0,2.576102438070768,19.876145402218317,RB1;NDUFA13;DDX3X;ASAH2;CSNK2A1;SRC;GHITM;THBS1;CX3CL1;HERPUD1;LGALS3;PINK1;TMBIM1;ITGAV;ITGA6;TMBIM6;RIPK1;BAK1;SLC25A5;BCL2L1;GRINA,Conserved Top Villous SI markers
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),32/147,0.00044545334884163614,0.0101239948098989,0,0,2.085587244888467,16.093263025729968,PTPRR;PTEN;PTPRJ;PPM1J;MTMR4;PTPRH;DUSP16;MTMR6;MTM1;PPP1CB;PPP2CA;PPP3CA;PPP3R1;PPP4R1;DUSP5;PPP1R12A;FBXW11;EPHX2;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;PTPN12;CTDNEP1;PTPRD;PTPRE;PPM1A;CTDSP1;CTDSP2;ALPI;PLPP1;PTPN3,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Low-Density Lipoprotein Particle (GO:0034362),4/6,0.00241608248732,0.0101419276502622,0,0,14.908245243128963,89.83123967689069,APOC2;APOE;APOB;PLA2G7,Conserved Top Villous SI markers
GO_Cellular_Component_2023,"Proton-Transporting V-type ATPase, V0 Domain (GO:0033179)",4/6,0.00241608248732,0.0101419276502622,0,0,14.908245243128963,89.83123967689069,ATP6V0B;RNASEK;ATP6V0C;ATP6V0A1,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Hemidesmosome (GO:0030056),4/6,0.00241608248732,0.0101419276502622,0,0,14.908245243128963,89.83123967689069,JUP;ITGB4;ERBIN;PLEC,Conserved Top Villous SI markers
GO_Cellular_Component_2023,"Vacuolar Proton-Transporting V-type ATPase, V0 Domain (GO:0000220)",4/6,0.00241608248732,0.0101419276502622,0,0,14.908245243128963,89.83123967689069,ATP6V0B;RNASEK;ATP6V0C;ATP6V0A1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),19/71,0.00045304107789307616,0.010236463154994,0,0,2.733232405891981,21.044598775269595,DOCK5;GSK3B;JUP;APOA1;NEDD9;CIB1;CD3E;CX3CL1;CDC42;CD36;RAC1;CALR;P4HB;JAK2;ARHGEF7;EPHA1;UTRN;SKAP1;S100A10,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),28/123,0.0004644561020432268,0.0103904808174917,0,0,2.2078194204006385,16.944226986037716,CSF1R;PRAG1;ROCK1;ROCK2;CCDC25;TNC;FBLN1;PRKX;SPINT2;PARD6B;TMSB4X;PLXNA2;MGAT3;RAC1;TMSB10;HACE1;OSGIN1;RHOA;RHOB;CEACAM1;TMIGD1;SST;PLXNB2;AMOTL2;SGK3;PKN2;PKN1;SGK1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),27/117,0.0004629931895050409,0.0103904808174917,0,0,2.246925704526046,17.25144216002917,CSF1R;DDX3X;CAB39;SRC;SYAP1;PDGFA;TGFA;CIB1;THBS1;EGFR;PPP2CA;PDCD10;PDGFC;MAP2K1;MAP2K2;EDN3;INSR;WNT5A;RHOA;VEGFA;CCNY;TCIM;RAPGEF2;CALM3;MAPRE3;CALM1;DIPK2A,Conserved Top Villous SI markers
GO_Cellular_Component_2023,Cell-Cell Contact Zone (GO:0044291),13/47,0.0025153520820633,0.010437265535918,0,0,2.8557999600519324,17.092940850579943,DSP;CXADR;AHNAK;JUP;ANK3;ATP1B1;RAP2C;RAP2B;DSG2;PKP4;DSC2;YWHAH;TJP2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),15/50,0.0004746621366334298,0.0104753755254746,0,0,3.20354411943197,24.516426172076144,CDS1;SYAP1;TFE3;SOX13;CREBL2;TMEM64;METRNL;ZFP36;BMP2;NOCT;ID2;PIM1;PPARG;ZBTB7B;TRPM4,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),22/88,0.0004735288154022428,0.0104753755254746,0,0,2.4946740519812525,19.097472759416224,ACTR3;GSK3B;ACTR2;AKIRIN1;BRK1;WASL;FNBP1L;EPS8;CDC42;IFT20;OCLN;ARPC2;RAC2;CDC42EP2;PLEKHM1;F2RL1;EPS8L2;RAC1;EPS8L3;PFN1;AGRN;WASF2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),13/40,0.0004752051300558334,0.0104753755254746,0,0,3.597623089983022,27.52816282536161,PPP1R15A;YWHAB;PRKCD;PPP2R5A;SPPL3;PPP1R2;MFHAS1;PPP6R1;CNEP1R1;PPP6R3;CALM3;NSMF;CALM1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Triglyceride Metabolic Process (GO:0006641),14/45,0.0004821794416394719,0.0105775189163532,0,0,3.375111293747004,25.7763804902326,LPGAT1;DGAT2;DGAT1;MOGAT2;SEL1L;APOC3;GK5;LIPE;GPAT3;APOE;APOB;LPIN2;LPIN3;PNPLA2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),18/66,0.0004941600943225022,0.0107879684359583,0,0,2.804604423649511,21.35047471433842,PLK3;JUN;CHUK;TPM1;FOS;HIF1A;EGFR;SOD1;MAPK8;PRDX5;STK24;STK25;HYAL2;CAT;APOE;SQSTM1;PDK2;MAPK3,Conserved Top Villous SI markers
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),49/257,0.0004966111666012689,0.0107893551051496,0,0,1.7691623839522546,13.459262328005854,PLVAP;CXCL9;SPI1;TRADD;PTPRJ;CX3CL1;RPS6KA5;TMSB4X;PRKACA;JAK2;JAK1;IL13RA1;FCER1G;CHUK;IL15;APLP2;ACTN4;PRLR;EREG;IL17RA;TNFRSF1A;CEACAM1;XCL1;BIRC3;YAP1;CSF1R;SRC;ADIPOR1;FOXO3;ADIPOR2;UGCG;IL1RL1;IRAK2;CCL5;CCL4;STAT6;RIPK1;MAPK3;LYN;EGR1;SMAD4;STAT1;STAT3;NFKBIA;CXCL10;TOLLIP;MFAP3;P4HB;CRLF2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),32/148,0.0005049226292301803,0.0109174419210104,0,0,2.067490003393682,15.694534425568389,RTP4;RNASEL;IFIT1;DDX60;SAMHD1;IFIT3;IFIH1;TBK1;TRIM5;PMAIP1;AZI2;GBP2;IFNAR2;BNIP3L;RSAD2;STAT1;STAT2;EIF2AK2;IFNLR1;ISG15;MOV10;PLSCR1;ZNFX1;IRF1;OAS3;IRF2;IRF7;F2RL1;SERINC3;SERINC5;BCL2L1;TRIM56,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),7/14,0.0005213196200366341,0.0109535671954477,0,0,7.4614733276884,56.4023754378387,P2RX4;TMSB4X;HSPB1;NRG1;PRKD2;THBS1;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),53/284,0.0005127804861903294,0.0109535671954477,0,0,1.7237512056164903,13.058557723729905,DDR1;RET;BCAR3;GSK3B;GSK3A;PTPRJ;IRS2;PLAT;CD3E;PIK3C2A;KDR;RAC1;JAK2;PDK2;GAB1;NRG1;SLC39A14;PRLR;DOK4;CD8A;LCK;MAPKAPK2;RAPGEF2;PRKD2;EPHA1;ARHGEF7;EPHA2;GRB7;CSF1R;SRC;MVP;PDGFA;NEDD9;PIK3R2;KALRN;EGFR;FOXO1;ERBB3;PDGFC;SHOC2;PAK2;LYN;INSR;STAT3;EIF2AK3;IGF2;MERTK;SULF2;VEGFA;CD7;GRB2;FRK;BCAR1,Conserved Top Villous SI markers
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),30/136,0.0005235606360293656,0.0109535671954477,0,0,2.120524010422129,16.02025716137259,ITGB1;RET;SRC;PDCD6;PTEN;PDGFA;CIB1;PTPRJ;NTS;THBS1;RTN4;CX3CL1;EGFR;PPP2CA;SLC9A3R1;RRAS;FAM110C;HYAL2;DAG1;TNFAIP8L3;PLEKHA1;INSR;IGF2;SORD;MFHAS1;PINK1;P2RX4;DDIT3;EPHA2;HBEGF,Conserved Top Villous SI markers
GO_Biological_Process_2023,Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328),7/14,0.0005213196200366341,0.0109535671954477,0,0,7.4614733276884,56.4023754378387,TSG101;MVB12A;UBAP1;VPS37A;SNF8;VPS37B;STAM2,Conserved Top Villous SI markers
GO_Biological_Process_2023,Microvillus Assembly (GO:0030033),7/14,0.0005213196200366341,0.0109535671954477,0,0,7.4614733276884,56.4023754378387,RAP1B;RAP2C;SLC9A3R1;RAP1A;RAP2B;RAPGEF2;EZR,Conserved Top Villous SI markers
GO_Biological_Process_2023,COPII-coated Vesicle Cargo Loading (GO:0090110),7/14,0.0005213196200366341,0.0109535671954477,0,0,7.4614733276884,56.4023754378387,RAB1A;SEC23A;SEC24A;TBC1D20;MIA3;SEC24D;SEC31A,Conserved Top Villous SI markers
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),7/14,0.0005213196200366341,0.0109535671954477,0,0,7.4614733276884,56.4023754378387,P2RX4;TMSB4X;KDR;HSPB1;PRKD2;VEGFA;LGMN,Conserved Top Villous SI markers
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),9/22,0.0005290558474535691,0.0109669879570765,0,0,5.168252933507171,38.99145301747072,ILRUN;GSK3B;MFHAS1;TRIM40;LATS2;CTNNA1;OTUD7B;CHP1;YWHAZ,Conserved Top Villous SI markers
